symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TWTR,2018-11-06 00:00:00+00:00,34.42,34.8123,33.84,33.96,15508315,34.42,34.8123,33.84,33.96,15508315,0.0,1.0
TWTR,2018-11-07 00:00:00+00:00,34.99,35.12,34.38,34.75,16802102,34.99,35.12,34.38,34.75,16802102,0.0,1.0
TWTR,2018-11-08 00:00:00+00:00,34.18,34.99,33.87,34.88,15146446,34.18,34.99,33.87,34.88,15146446,0.0,1.0
TWTR,2018-11-09 00:00:00+00:00,34.08,34.42,33.39,33.75,16034666,34.08,34.42,33.39,33.75,16034666,0.0,1.0
TWTR,2018-11-12 00:00:00+00:00,32.01,34.105,31.78,34.0,18147501,32.01,34.105,31.78,34.0,18147501,0.0,1.0
TWTR,2018-11-13 00:00:00+00:00,32.49,32.85,31.47,32.24,17206289,32.49,32.85,31.47,32.24,17206289,0.0,1.0
TWTR,2018-11-14 00:00:00+00:00,32.91,33.85,32.75,32.89,19448666,32.91,33.85,32.75,32.89,19448666,0.0,1.0
TWTR,2018-11-15 00:00:00+00:00,33.15,33.36,32.62,32.79,16824777,33.15,33.36,32.62,32.79,16824777,0.0,1.0
TWTR,2018-11-16 00:00:00+00:00,33.67,33.92,32.6,32.83,17904095,33.67,33.92,32.6,32.83,17904095,0.0,1.0
TWTR,2018-11-19 00:00:00+00:00,31.98,33.6,31.84,33.56,15745042,31.98,33.6,31.84,33.56,15745042,0.0,1.0
TWTR,2018-11-20 00:00:00+00:00,31.06,31.735,29.94,29.97,20927590,31.06,31.735,29.94,29.97,20927590,0.0,1.0
TWTR,2018-11-21 00:00:00+00:00,31.61,32.08,31.1,31.67,16466856,31.61,32.08,31.1,31.67,16466856,0.0,1.0
TWTR,2018-11-23 00:00:00+00:00,31.12,31.96,31.11,31.3,5813907,31.12,31.96,31.11,31.3,5813907,0.0,1.0
TWTR,2018-11-26 00:00:00+00:00,32.82,32.87,31.52,31.5973,17095995,32.82,32.87,31.52,31.5973,17095995,0.0,1.0
TWTR,2018-11-27 00:00:00+00:00,32.61,33.1,32.36,32.44,10727428,32.61,33.1,32.36,32.44,10727428,0.0,1.0
TWTR,2018-11-28 00:00:00+00:00,32.73,33.0,31.72,33.0,19073306,32.73,33.0,31.72,33.0,19073306,0.0,1.0
TWTR,2018-11-29 00:00:00+00:00,31.3,32.54,29.87,32.46,50505661,31.3,32.54,29.87,32.46,50505661,0.0,1.0
TWTR,2018-11-30 00:00:00+00:00,31.45,31.55,30.11,31.15,25833199,31.45,31.55,30.11,31.15,25833199,0.0,1.0
TWTR,2018-12-03 00:00:00+00:00,33.66,33.85,32.21,32.24,24021142,33.66,33.85,32.21,32.24,24021142,0.0,1.0
TWTR,2018-12-04 00:00:00+00:00,32.56,34.16,32.5,33.28,22471983,32.56,34.16,32.5,33.28,22471983,0.0,1.0
TWTR,2018-12-06 00:00:00+00:00,32.96,32.97,31.11,32.46,25922799,32.96,32.97,31.11,32.46,25922799,0.0,1.0
TWTR,2018-12-07 00:00:00+00:00,32.83,34.37,32.675,32.84,29497106,32.83,34.37,32.675,32.84,29497106,0.0,1.0
TWTR,2018-12-10 00:00:00+00:00,33.43,33.64,32.255,32.73,19971133,33.43,33.64,32.255,32.73,19971133,0.0,1.0
TWTR,2018-12-11 00:00:00+00:00,34.45,35.75,33.88,34.13,30118556,34.45,35.75,33.88,34.13,30118556,0.0,1.0
TWTR,2018-12-12 00:00:00+00:00,36.25,37.135,34.85,34.97,32608549,36.25,37.135,34.85,34.97,32608549,0.0,1.0
TWTR,2018-12-13 00:00:00+00:00,35.89,36.49,35.3,36.4,22831609,35.89,36.49,35.3,36.4,22831609,0.0,1.0
TWTR,2018-12-14 00:00:00+00:00,35.87,36.62,35.05,35.25,19528499,35.87,36.62,35.05,35.25,19528499,0.0,1.0
TWTR,2018-12-17 00:00:00+00:00,33.43,35.7,33.2,35.68,23880855,33.43,35.7,33.2,35.68,23880855,0.0,1.0
