symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MELI,2018-08-13 00:00:00+00:00,358.86,371.95,357.09,371.95,726100,358.86,371.95,357.09,371.95,726100,0.0,1.0
MELI,2018-08-14 00:00:00+00:00,363.51,365.61,355.305,362.36,267538,363.51,365.61,355.305,362.36,267538,0.0,1.0
MELI,2018-08-15 00:00:00+00:00,344.79,357.4893,339.94,355.0,1156941,344.79,357.4893,339.94,355.0,1156941,0.0,1.0
MELI,2018-08-16 00:00:00+00:00,334.8,351.0,333.61,349.04,717041,334.8,351.0,333.61,349.04,717041,0.0,1.0
MELI,2018-08-17 00:00:00+00:00,324.2,334.66,321.57,333.29,860165,324.2,334.66,321.57,333.29,860165,0.0,1.0
MELI,2018-08-20 00:00:00+00:00,319.75,325.2055,315.25,323.83,863420,319.75,325.2055,315.25,323.83,863420,0.0,1.0
MELI,2018-08-21 00:00:00+00:00,328.45,335.66,315.1526,319.0,1182902,328.45,335.66,315.1526,319.0,1182902,0.0,1.0
MELI,2018-08-22 00:00:00+00:00,344.93,345.98,328.0,332.92,1663922,344.93,345.98,328.0,332.92,1663922,0.0,1.0
MELI,2018-08-23 00:00:00+00:00,348.33,355.0,341.86,342.5,653954,348.33,355.0,341.86,342.5,653954,0.0,1.0
MELI,2018-08-24 00:00:00+00:00,367.54,373.115,349.17,350.07,1453416,367.54,373.115,349.17,350.07,1453416,0.0,1.0
MELI,2018-08-27 00:00:00+00:00,374.85,377.57,368.77,370.98,658411,374.85,377.57,368.77,370.98,658411,0.0,1.0
MELI,2018-08-28 00:00:00+00:00,378.18,381.8989,372.28,374.95,578886,378.18,381.8989,372.28,374.95,578886,0.0,1.0
MELI,2018-08-29 00:00:00+00:00,377.44,381.01,374.0,379.4,638102,377.44,381.01,374.0,379.4,638102,0.0,1.0
MELI,2018-08-30 00:00:00+00:00,340.15,375.41,339.3301,375.41,1831504,340.15,375.41,339.3301,375.41,1831504,0.0,1.0
MELI,2018-08-31 00:00:00+00:00,342.41,343.37,336.55,338.44,883623,342.41,343.37,336.55,338.44,883623,0.0,1.0
MELI,2018-09-04 00:00:00+00:00,342.27,345.6,336.97,340.0,708061,342.27,345.6,336.97,340.0,708061,0.0,1.0
MELI,2018-09-05 00:00:00+00:00,328.0,340.6819,323.01,339.91,1269159,328.0,340.6819,323.01,339.91,1269159,0.0,1.0
MELI,2018-09-06 00:00:00+00:00,320.76,331.7,320.31,328.97,992924,320.76,331.7,320.31,328.97,992924,0.0,1.0
MELI,2018-09-07 00:00:00+00:00,326.5,332.5,317.77,320.0,554468,326.5,332.5,317.77,320.0,554468,0.0,1.0
MELI,2018-09-10 00:00:00+00:00,319.43,329.25,318.36,327.72,426166,319.43,329.25,318.36,327.72,426166,0.0,1.0
MELI,2018-09-11 00:00:00+00:00,318.73,326.45,315.9731,317.31,568056,318.73,326.45,315.9731,317.31,568056,0.0,1.0
MELI,2018-09-12 00:00:00+00:00,316.9,321.42,310.7935,318.0,696308,316.9,321.42,310.7935,318.0,696308,0.0,1.0
MELI,2018-09-13 00:00:00+00:00,320.67,332.831,319.6,320.31,532117,320.67,332.831,319.6,320.31,532117,0.0,1.0
MELI,2018-09-14 00:00:00+00:00,325.04,329.52,318.25,321.61,745360,325.04,329.52,318.25,321.61,745360,0.0,1.0
MELI,2018-09-17 00:00:00+00:00,322.26,328.6941,317.11,323.93,530885,322.26,328.6941,317.11,323.93,530885,0.0,1.0
MELI,2018-09-18 00:00:00+00:00,315.08,331.99,314.5,323.15,827920,315.08,331.99,314.5,323.15,827920,0.0,1.0
MELI,2018-09-19 00:00:00+00:00,315.81,319.5,310.6507,315.5,799454,315.81,319.5,310.6507,315.5,799454,0.0,1.0
